"WasdeNumber","ReportDate","ReportTitle","Attribute","ReliabilityProjection","Commodity","Region","MarketYear","ProjEstFlag","AnnualQuarterFlag","Value","Unit","ReleaseDate","ReleaseTime","ForecastYear","ForecastMonth"
"616","September 2021","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Imports","","Sugar","Mexico","2021/22","Proj.","Annual","55.00","1000 Metric Tons, Actual Weight","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Production","","Sugar","Mexico","2021/22","Proj.","Annual","5809.00","1000 Metric Tons, Actual Weight","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","above_final","Coarse Grain","Foreign","","","Annual","14.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","average","Coarse Grain","Foreign","","","Annual","10.80","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","below_final","Coarse Grain","Foreign","","","Annual","26.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","confidence_interval","Coarse Grain","Foreign","","","Annual","3.00","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","largest","Coarse Grain","Foreign","","","Annual","37.80","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","root_mean_square_error","Coarse Grain","Foreign","","","Annual","1.80","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","smallest","Coarse Grain","Foreign","","","Annual",".40","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","above_final","Coarse Grain","Foreign","","","Annual","7.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","average","Coarse Grain","Foreign","","","Annual","15.30","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","below_final","Coarse Grain","Foreign","","","Annual","33.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","confidence_interval","Coarse Grain","Foreign","","","Annual","27.60","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","largest","Coarse Grain","Foreign","","","Annual","155.30","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","root_mean_square_error","Coarse Grain","Foreign","","","Annual","16.20","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","smallest","Coarse Grain","Foreign","","","Annual",".70","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","above_final","Coarse Grain","Foreign","","","Annual","14.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","average","Coarse Grain","Foreign","","","Annual","8.00","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","below_final","Coarse Grain","Foreign","","","Annual","26.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","confidence_interval","Coarse Grain","Foreign","","","Annual","22.90","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","largest","Coarse Grain","Foreign","","","Annual","20.90","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","root_mean_square_error","Coarse Grain","Foreign","","","Annual","13.50","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","smallest","Coarse Grain","Foreign","","","Annual",".70","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","above_final","Coarse Grain","Foreign","","","Annual","11.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","average","Coarse Grain","Foreign","","","Annual","15.90","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","below_final","Coarse Grain","Foreign","","","Annual","29.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","confidence_interval","Coarse Grain","Foreign","","","Annual","4.30","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","largest","Coarse Grain","Foreign","","","Annual","59.90","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","root_mean_square_error","Coarse Grain","Foreign","","","Annual","2.50","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","smallest","Coarse Grain","Foreign","","","Annual","1.00","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","above_final","Cotton","Foreign","","","Annual","22.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","average","Cotton","Foreign","","","Annual","3.40","Million 480-Pounds Bales","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","below_final","Cotton","Foreign","","","Annual","17.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","confidence_interval","Cotton","Foreign","","","Annual","8.50","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","largest","Cotton","Foreign","","","Annual","18.50","Million 480-Pounds Bales","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","root_mean_square_error","Cotton","Foreign","","","Annual","5.00","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","smallest","Cotton","Foreign","","","Annual",".00","Million 480-Pounds Bales","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","above_final","Cotton","Foreign","","","Annual","13.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","average","Cotton","Foreign","","","Annual","5.30","Million 480-Pounds Bales","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","below_final","Cotton","Foreign","","","Annual","27.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","confidence_interval","Cotton","Foreign","","","Annual","24.90","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","largest","Cotton","Foreign","","","Annual","16.80","Million 480-Pounds Bales","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","root_mean_square_error","Cotton","Foreign","","","Annual","14.70","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","smallest","Cotton","Foreign","","","Annual",".20","Million 480-Pounds Bales","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","above_final","Cotton","Foreign","","","Annual","18.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","average","Cotton","Foreign","","","Annual","1.90","Million 480-Pounds Bales","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","below_final","Cotton","Foreign","","","Annual","22.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","confidence_interval","Cotton","Foreign","","","Annual","20.40","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","largest","Cotton","Foreign","","","Annual","8.80","Million 480-Pounds Bales","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","root_mean_square_error","Cotton","Foreign","","","Annual","12.00","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","smallest","Cotton","Foreign","","","Annual",".10","Million 480-Pounds Bales","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","above_final","Cotton","Foreign","","","Annual","15.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","average","Cotton","Foreign","","","Annual","2.80","Million 480-Pounds Bales","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","below_final","Cotton","Foreign","","","Annual","25.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","confidence_interval","Cotton","Foreign","","","Annual","8.90","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","largest","Cotton","Foreign","","","Annual","11.30","Million 480-Pounds Bales","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","root_mean_square_error","Cotton","Foreign","","","Annual","5.20","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","smallest","Cotton","Foreign","","","Annual",".00","Million 480-Pounds Bales","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","above_final","Oilseed, Soybean","Foreign","","","Annual","16.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","average","Oilseed, Soybean","Foreign","","","Annual","4.50","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","below_final","Oilseed, Soybean","Foreign","","","Annual","24.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","confidence_interval","Oilseed, Soybean","Foreign","","","Annual","6.80","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","largest","Oilseed, Soybean","Foreign","","","Annual","11.20","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","root_mean_square_error","Oilseed, Soybean","Foreign","","","Annual","4.00","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","smallest","Oilseed, Soybean","Foreign","","","Annual",".00","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","above_final","Oilseed, Soybean","Foreign","","","Annual","15.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","average","Oilseed, Soybean","Foreign","","","Annual","4.80","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","below_final","Oilseed, Soybean","Foreign","","","Annual","24.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","confidence_interval","Oilseed, Soybean","Foreign","","","Annual","32.90","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","largest","Oilseed, Soybean","Foreign","","","Annual","24.70","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","root_mean_square_error","Oilseed, Soybean","Foreign","","","Annual","19.40","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","smallest","Oilseed, Soybean","Foreign","","","Annual",".00","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","above_final","Oilseed, Soybean","Foreign","","","Annual","22.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","average","Oilseed, Soybean","Foreign","","","Annual","3.30","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","below_final","Oilseed, Soybean","Foreign","","","Annual","18.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","confidence_interval","Oilseed, Soybean","Foreign","","","Annual","29.60","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","largest","Oilseed, Soybean","Foreign","","","Annual","18.60","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","root_mean_square_error","Oilseed, Soybean","Foreign","","","Annual","17.50","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","smallest","Oilseed, Soybean","Foreign","","","Annual",".00","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","above_final","Oilseed, Soybean","Foreign","","","Annual","22.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","average","Oilseed, Soybean","Foreign","","","Annual","6.50","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","below_final","Oilseed, Soybean","Foreign","","","Annual","18.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","confidence_interval","Oilseed, Soybean","Foreign","","","Annual","12.50","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","largest","Oilseed, Soybean","Foreign","","","Annual","29.10","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","root_mean_square_error","Oilseed, Soybean","Foreign","","","Annual","7.30","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","smallest","Oilseed, Soybean","Foreign","","","Annual",".90","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","above_final","RICE, milled","Foreign","","","Annual","9.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","average","RICE, milled","Foreign","","","Annual","4.30","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","below_final","RICE, milled","Foreign","","","Annual","31.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","confidence_interval","RICE, milled","Foreign","","","Annual","3.10","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","largest","RICE, milled","Foreign","","","Annual","23.10","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","root_mean_square_error","RICE, milled","Foreign","","","Annual","1.80","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","smallest","RICE, milled","Foreign","","","Annual",".20","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","above_final","RICE, milled","Foreign","","","Annual","7.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","average","RICE, milled","Foreign","","","Annual","6.50","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","below_final","RICE, milled","Foreign","","","Annual","33.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","confidence_interval","RICE, milled","Foreign","","","Annual","22.60","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","largest","RICE, milled","Foreign","","","Annual","26.70","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","root_mean_square_error","RICE, milled","Foreign","","","Annual","13.30","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","smallest","RICE, milled","Foreign","","","Annual",".20","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","above_final","RICE, milled","Foreign","","","Annual","12.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","average","RICE, milled","Foreign","","","Annual","1.80","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","below_final","RICE, milled","Foreign","","","Annual","28.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","confidence_interval","RICE, milled","Foreign","","","Annual","17.40","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","largest","RICE, milled","Foreign","","","Annual","6.80","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","root_mean_square_error","RICE, milled","Foreign","","","Annual","10.30","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","smallest","RICE, milled","Foreign","","","Annual",".10","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","above_final","RICE, milled","Foreign","","","Annual","9.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","average","RICE, milled","Foreign","","","Annual","6.30","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","below_final","RICE, milled","Foreign","","","Annual","31.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","confidence_interval","RICE, milled","Foreign","","","Annual","3.90","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","largest","RICE, milled","Foreign","","","Annual","24.40","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","root_mean_square_error","RICE, milled","Foreign","","","Annual","2.30","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","smallest","RICE, milled","Foreign","","","Annual",".30","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","above_final","Wheat","Foreign","","","Annual","14.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","average","Wheat","Foreign","","","Annual","7.80","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","below_final","Wheat","Foreign","","","Annual","26.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","confidence_interval","Wheat","Foreign","","","Annual","3.00","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","largest","Wheat","Foreign","","","Annual","33.60","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","root_mean_square_error","Wheat","Foreign","","","Annual","1.80","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","smallest","Wheat","Foreign","","","Annual",".10","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","above_final","Wheat","Foreign","","","Annual","10.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","average","Wheat","Foreign","","","Annual","9.20","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","below_final","Wheat","Foreign","","","Annual","30.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","confidence_interval","Wheat","Foreign","","","Annual","15.10","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","largest","Wheat","Foreign","","","Annual","28.30","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","root_mean_square_error","Wheat","Foreign","","","Annual","8.90","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","smallest","Wheat","Foreign","","","Annual",".50","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","above_final","Wheat","Foreign","","","Annual","10.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","average","Wheat","Foreign","","","Annual","6.20","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","below_final","Wheat","Foreign","","","Annual","30.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","confidence_interval","Wheat","Foreign","","","Annual","12.30","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","largest","Wheat","Foreign","","","Annual","21.40","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","root_mean_square_error","Wheat","Foreign","","","Annual","7.30","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","smallest","Wheat","Foreign","","","Annual",".20","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","above_final","Wheat","Foreign","","","Annual","12.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","average","Wheat","Foreign","","","Annual","8.70","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","below_final","Wheat","Foreign","","","Annual","28.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","confidence_interval","Wheat","Foreign","","","Annual","3.70","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","largest","Wheat","Foreign","","","Annual","30.90","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","root_mean_square_error","Wheat","Foreign","","","Annual","2.20","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Production","smallest","Wheat","Foreign","","","Annual",".20","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","above_final","Coarse Grain","United States","","","Annual","16.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","average","Coarse Grain","United States","","","Annual","6.30","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","below_final","Coarse Grain","United States","","","Annual","24.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","confidence_interval","Coarse Grain","United States","","","Annual","6.20","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","largest","Coarse Grain","United States","","","Annual","15.80","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","root_mean_square_error","Coarse Grain","United States","","","Annual","3.70","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Domestic Use","smallest","Coarse Grain","United States","","","Annual",".10","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","above_final","Coarse Grain","United States","","","Annual","23.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","average","Coarse Grain","United States","","","Annual","9.00","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","below_final","Coarse Grain","United States","","","Annual","17.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","confidence_interval","Coarse Grain","United States","","","Annual","49.70","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","largest","Coarse Grain","United States","","","Annual","35.80","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","root_mean_square_error","Coarse Grain","United States","","","Annual","29.30","Percent","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Ending Stocks","smallest","Coarse Grain","United States","","","Annual",".10","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","above_final","Coarse Grain","United States","","","Annual","23.00","Years","2021-09-10","12:00:00.0000000","2021","9"
"616","September 2021","Reliability of September Projections","Exports","average","Coarse Grain","United States","","","Annual","7.40","Million Metric Tons","2021-09-10","12:00:00.0000000","2021","9"
